SK_ID_CURR,TARGET
101269,0.08325725661366006
101271,0.12483235623883261
101279,0.07416074173147785
101281,0.09726655259397998
101287,0.08147789851490705
101292,0.07512707786779967
101294,0.08390068706195615
101296,0.07357551186727024
101297,0.08689940700844997
101299,0.0699970691807382
101301,0.09110132810201975
101305,0.08584657163977945
101308,0.06635526402188187
101318,0.06492760304758784
101327,0.11281507868465587
101329,0.11754140153516725
101332,0.06872057326995688
101337,0.09927849153698443
101343,0.07207400994979479
101345,0.07712309327662
101346,0.10346013806387322
101353,0.05642064410986682
101354,0.11379299140868591
101355,0.10894257664772854
101356,0.06629196925014276
101362,0.11312749537753394
101363,0.1409465121266178
101365,0.08397856561602407
101366,0.11075147140941798
101367,0.12993703922642388
101368,0.05906040804385914
101374,0.11566929077839957
101380,0.07694555403253481
101383,0.07024472390598842
101398,0.06233717080104898
101399,0.13715035947765167
101401,0.1225498613136075
101412,0.10538366714108442
101426,0.12521188615187692
101427,0.13880082636499388
101428,0.10378864659386024
101429,0.10112288446846654
101434,0.08784002812912148
101440,0.0997089323051305
101448,0.10748381755539886
101449,0.09472322973548847
101465,0.08044002490500565
101467,0.08715619335710555
101472,0.14042619267558237
101478,0.09266537706988191
101497,0.09112570689501355
101504,0.08092286682549642
101547,0.0835975414541112
101548,0.10479498519768443
101555,0.0900198264393526
101570,0.09949131373888116
101572,0.0813503122118767
101578,0.08709657577920986
101580,0.1201363675387608
101588,0.10155927419672808
101602,0.08703432606789845
101610,0.10090309467075192
101614,0.1237289790072135
101616,0.10371506991705758
101643,0.10764947006372132
101644,0.10592945050886829
101649,0.09509606619842408
101650,0.103198612187971
101665,0.06683686621734186
101667,0.11530904972456518
101669,0.06682128461828149
101674,0.10915701754696189
101675,0.09142378478871148
101678,0.11036505372208633
101682,0.08902924388810016
101686,0.10665165314181216
101697,0.1471834837388312
101700,0.10055922445804545
101711,0.07579739650839577
101714,0.057157068162268045
101715,0.11772081933056561
101728,0.09641519996479066
101732,0.08314544418456919
101757,0.09357561888786041
101758,0.10764348030602419
101759,0.10503282395010112
101762,0.05577763184595213
101764,0.08687180112467707
101780,0.11869859851011215
101784,0.10624735118292157
101789,0.07509824929092827
101816,0.08888047052497165
101819,0.07793836386006814
101827,0.059087863201570126
101863,0.11047850242855328
101867,0.1229980313147845
101870,0.06972658287862996
101873,0.11717551233975039
101878,0.0896812974822934
101879,0.06570861963986947
101880,0.07529283317825218
101887,0.10685192479044528
101897,0.06961411049414747
101901,0.07518482971633852
101903,0.14938713770978215
101920,0.09637229426277837
101921,0.09041632561693533
101922,0.08531812068034336
101961,0.1285491472235001
101962,0.08486383487041228
101971,0.09186084840736472
101976,0.12371590893554713
102002,0.10733465978596353
102005,0.07719747236496068
102007,0.14334113447973312
102017,0.07645619301868353
102019,0.13109944612353505
102029,0.06745621462247715
102051,0.09755594052616477
102052,0.07108520937933667
102054,0.08329786641210395
102062,0.12529350183557494
102067,0.10589502135492164
102068,0.09586086966376874
102070,0.07925758610668722
102090,0.08669416245982996
102092,0.1300649135985358
102099,0.12956002583521245
102100,0.057941654453781535
102112,0.10557842907483862
102113,0.09456947546513525
102122,0.11233078591893514
102123,0.08444863462938197
102125,0.07710114760178796
102126,0.09649462605658293
102146,0.0970705787309864
102147,0.10726494780837366
102151,0.09718787031470716
102158,0.08506911306987218
102159,0.08275903622181448
102162,0.07358255448099082
102165,0.08003780960005731
102166,0.11182835362873109
102174,0.08382022264169271
102193,0.13856822729034127
102198,0.0869047126855992
102205,0.10298949192017319
102206,0.09442297295661596
102218,0.0971055020835861
102221,0.0975916611415742
102230,0.09362439476999987
102238,0.09592940778724166
102248,0.06441473861977093
102252,0.10668063442213903
102259,0.07673821142226665
102262,0.1010138868858412
102273,0.07242311122577397
102286,0.08624999861456083
102293,0.0960027962950384
102294,0.06972091336832596
102296,0.08841329566855483
102298,0.10742333368804659
102303,0.07939196357491154
102309,0.10985169251628617
102315,0.06997534039984377
102340,0.07777284660245092
102342,0.082053774343448
102344,0.08869622116040397
102346,0.1259049121153039
102347,0.07150955636938806
102374,0.11412055405240612
102380,0.1085848660172605
102387,0.09549754592884774
102393,0.08052866844692722
102403,0.09126690410500346
102413,0.10379973618483616
102414,0.06175063146833925
102415,0.08893961096580354
102416,0.08888462551325178
102439,0.10340596844035368
102441,0.08056536087903525
102443,0.07874496219580898
102444,0.08196737806997792
102445,0.13791969936730686
102448,0.07316185320146193
102449,0.09880018921782167
102450,0.14161514150897997
102456,0.08419664979105498
102458,0.09909777865758101
102459,0.08320958632864113
102465,0.06464782863909443
102470,0.12381081049713469
102471,0.07477578603160306
102475,0.1304507314801126
102476,0.12110591220501984
102506,0.08314744191622843
102509,0.07607779689302425
102519,0.08928594544048916
102522,0.07627841418945736
102545,0.08569363321203112
102549,0.11110996879804273
102562,0.0693646061978628
102563,0.08564171353959234
102568,0.12414118525142409
102582,0.10698854193921578
102592,0.06425260277140002
102597,0.09291078287428386
102605,0.11224100705654107
102614,0.09961628858105308
102617,0.09738220221070232
102634,0.07762031902957608
102652,0.0822886466397799
102655,0.053579660565495346
102671,0.07112669898104723
102694,0.08706721331758084
102701,0.112218308401525
102703,0.06671000144130046
102704,0.07612787289919395
102713,0.05015866550446899
102720,0.11622941495651588
102731,0.06894579188383941
102733,0.08210343538184861
102749,0.1299823119183981
102755,0.07866359147711796
102763,0.0764992656191276
102770,0.11811585460178128
102772,0.10684828845950373
102799,0.10502182285377396
102838,0.08736988887125123
102854,0.08028969611359266
102862,0.1280469852601129
102863,0.09959607956946935
102867,0.08117801078092976
102868,0.07593900420303472
102878,0.08813479385477042
102887,0.09821297866759335
102898,0.12822241010246133
102904,0.09063498587897026
102912,0.1205023591906782
102919,0.07576063877685371
102927,0.0843392728273203
102932,0.09647916303236424
102933,0.138521247074825
102935,0.06957732463048373
102958,0.107604305117924
102969,0.10154342027646994
102971,0.0834106584935394
102975,0.07386650631095887
102979,0.09598939485479009
102982,0.06565621080280044
102987,0.10505252887931206
102989,0.09108886066029025
102995,0.09346259737328806
102996,0.08251021698673465
103000,0.06916557548802396
103001,0.1084024580410679
103004,0.08729137384755256
103010,0.08766554766508622
103025,0.10797360134750932
103029,0.09877994709447407
103046,0.10261179749442487
103056,0.07747175109547984
103062,0.09801483557716766
103078,0.11100703049023707
103083,0.06286493879637974
103092,0.10488562638284592
103096,0.08974659080570306
103097,0.10174292526468308
103102,0.13486496039630236
103112,0.08815677682756495
103132,0.06882167632885494
103144,0.09647699637739922
103145,0.07807421466749809
103146,0.07739713140848378
103147,0.11026423694832106
103158,0.08410670983518484
103171,0.11941941752423287
103173,0.07405231103498623
103184,0.0910309851014472
103195,0.10368911813372912
103196,0.07057146053299014
103206,0.08072750060851461
103230,0.09941798617902944
103231,0.11247375813523276
103232,0.10425638840704225
103239,0.11610553972713068
103240,0.09961994390168619
103243,0.0879630820888287
103252,0.10084635391065637
103258,0.09407911160386477
103259,0.09280300257953764
103279,0.07940301237076082
103280,0.06233969957228125
103286,0.09199009511697075
103287,0.1319019248138619
103290,0.09229454678351763
103298,0.11421439167148542
103315,0.054144440117803526
103319,0.07191440933777814
103334,0.12905319225761336
103336,0.09934012726296913
103345,0.10058085226185275
103368,0.09214523083970905
103371,0.11992525787173995
103377,0.08210403751514739
103398,0.08012524594758196
103404,0.0708382467175924
103408,0.09965947152180905
103410,0.07729764355801812
103418,0.07449455994839464
103420,0.12330433057980317
103432,0.10789096791149135
103433,0.08329890291593244
103436,0.06780941225350556
103440,0.10048102937904169
103453,0.0911036627161112
103459,0.10189479406769077
103460,0.08592117062817786
103461,0.06961220137157159
103462,0.11326733296880807
103473,0.09499507097484738
103474,0.06537068884059233
103475,0.1050034434424368
103478,0.11791813214824265
103480,0.10634929305232146
103484,0.06650354915992215
103494,0.08530747558144994
103513,0.11405188347348098
103515,0.09067787659545584
103516,0.1389184574433872
103525,0.11296230282239483
103541,0.12588226594616558
103544,0.08155640167074753
103562,0.13000964224231634
103570,0.17217752944969408
103572,0.1395273810112911
103574,0.08099364864214557
103575,0.10290688535327581
103591,0.11447383370239961
103594,0.0775260622594455
103609,0.07514738699455582
103613,0.0748547028834945
103614,0.07516566405515035
103615,0.06781135719367468
103624,0.09957366781391634
103625,0.15702676757566617
103628,0.12309921037401167
103629,0.07283521548298115
103647,0.09269209723051089
103648,0.11453574975237826
103651,0.08667976646089683
103658,0.06953872572939276
103668,0.09085565959675741
103669,0.083631369613566
103676,0.10416712727884653
103682,0.08276860367489017
103683,0.06278253441806295
103689,0.07227961306150127
103725,0.059601142288293794
103733,0.09023235148565271
103744,0.05837300360232419
103762,0.11041310391841645
103771,0.11960484308315707
103773,0.06561237187583227
103783,0.11404158203226204
103784,0.10440920827477018
103808,0.06515821405872668
103812,0.07529229500664691
103813,0.09576235223533054
103814,0.07729319163242107
103818,0.1363965543326469
103824,0.09356895251800047
103828,0.06528537949397956
103830,0.0881823031594437
103840,0.0759612520124138
103842,0.10350456828470356
103847,0.12313462235459875
103848,0.11486761866680228
103851,0.06545049047614608
103854,0.13003095382566268
103857,0.16270777370577336
103861,0.06016177307071295
103862,0.09803438663693918
103865,0.09699410506016336
103870,0.06500313049660959
103876,0.09081905298705148
103891,0.15047453824010323
103908,0.07434925342453037
103914,0.09328645397720088
103918,0.10540460150570179
103940,0.09398201932328454
103963,0.12079882145277515
103966,0.11255565802439012
103971,0.1216420324205916
103980,0.10198592984615079
103984,0.07735184460748092
103985,0.07881241296466726
103998,0.13501074514777253
104019,0.08348690625689321
104026,0.08901354653861208
104035,0.11699160847914446
104044,0.07525998771651872
104045,0.0963535267466501
104047,0.10137187077107107
104051,0.07242961677582824
104058,0.08764310230853337
104063,0.07341316379409449
104066,0.09535911210686217
104087,0.0545081670660326
104089,0.09531058963312405
104095,0.08148274666042547
104098,0.12098013593256075
104104,0.05948979647593368
104110,0.09660983386361348
104120,0.08267594908919493
104122,0.06030536838052493
104131,0.09757482332814721
104132,0.11398686750093041
104135,0.06967073384360029
104136,0.09938688695846605
104149,0.09093203960219667
104150,0.08631109103722398
104156,0.10167765965163697
104165,0.11435260568663248
104175,0.08814045882432157
104179,0.1232920643587478
104184,0.09772984189466377
104206,0.07432114568365566
104216,0.10932294379435763
104230,0.14681270021960013
104257,0.053819651013415945
104272,0.05639769328818447
104273,0.1011309743897904
104278,0.05764808334154826
104294,0.10269497588497455
104295,0.08734723337442371
104297,0.07530790754452767
104298,0.10596054952627565
104308,0.11012408410302377
104318,0.08727382114920963
104319,0.07590616602034037
104320,0.12839539081896226
104327,0.11781285402497241
104334,0.0932264365565848
104344,0.11835997287758444
104350,0.08154642805497633
104351,0.09341580549124251
104354,0.10861138487371541
104369,0.12367166852545687
104376,0.09994553194875276
104381,0.09176144456071868
104384,0.10058221937129824
104391,0.06720849439717387
104394,0.10875451688905687
104398,0.12386007501360809
104402,0.08097395442784819
104408,0.0839565783687592
104409,0.06735499892035879
104410,0.13693777731104667
104412,0.08115057412000201
104417,0.10215905914895482
104424,0.09206024446560386
104426,0.0690444879053547
104435,0.0857138144937546
104445,0.0862042144255721
104458,0.06035223620139971
104460,0.09745351222251053
104466,0.08193496790980317
104472,0.12041400218463492
104473,0.107773504945169
104479,0.06117582450134914
104480,0.07761437807385412
104482,0.12580418003383953
104499,0.05740575174841241
104501,0.060740562690085736
104502,0.08125336677906533
104506,0.08847246038030615
104510,0.06300530441155991
104512,0.07907134361073953
104520,0.13111518671117836
104528,0.11712381046245014
104529,0.10237011420702981
104541,0.09983944442668952
104578,0.07683166813679412
104584,0.08487135463824216
104588,0.10352220717064471
104602,0.09029489269380389
104610,0.06967840195383375
104611,0.08893738255033609
104618,0.11156414965452587
104620,0.08981159218866368
104622,0.06060609481769554
104624,0.0715092987632427
104625,0.09924018332723075
104634,0.13273844405270804
104639,0.10181234222266107
104646,0.07884377125940113
104647,0.0771519051137208
104652,0.06414902242788165
104670,0.08855917294515216
104677,0.08031072705018148
104685,0.1127844363879638
104691,0.09809306320700453
104696,0.08009581890865297
104699,0.0681744620767863
104712,0.11746776664921399
104714,0.0911380603191501
104717,0.09594627441291526
104718,0.08359681138408187
104740,0.08031513291113034
104741,0.10029771754219445
104743,0.055734719701740675
104744,0.10811873191504147
104747,0.10351432259615118
104767,0.09661596720346415
104772,0.17746944010835042
104776,0.13510747355200955
104779,0.07300415393018052
104814,0.09344782594827274
104815,0.08433414816275817
104830,0.10017803259975112
104831,0.11281587197811223
104833,0.10730559454800444
104839,0.07581979865444141
104840,0.0842648752014162
104860,0.10594313176161523
104861,0.06012671824477423
104866,0.08854651925349336
104870,0.07732693094838447
104877,0.10354000221023747
104878,0.06820965675758844
104879,0.08487803237821726
104880,0.09678809780145632
104899,0.09483685244515569
104906,0.06372585103167079
104907,0.11491652495972933
104913,0.09598328656747698
104916,0.11097404577987001
104921,0.09791399565223109
104930,0.08726569900230935
104931,0.10118233233395334
104936,0.10206091121393537
104937,0.09637996023797762
104942,0.08492954497616619
104943,0.08768029261150005
104969,0.10813382008049022
104972,0.14608673188124804
104988,0.09883960474796119
105013,0.10557066139736164
105015,0.10201005851608648
105019,0.0804943603559542
105027,0.09193636556983316
105030,0.09779954474126473
105035,0.1574503107456121
105041,0.07069139239672582
105051,0.12328948828691579
105056,0.07636951296507673
105067,0.17178139089922695
105071,0.10920936108688535
105072,0.06926756947512781
105074,0.12761825174781619
105091,0.12170605556527975
105101,0.07886823179057714
105103,0.08752678651346711
105134,0.09772437340304016
105139,0.09669280350204902
105142,0.12778198074499542
105146,0.09900189566660007
105163,0.09391595049602657
105168,0.1193173388960608
105172,0.05728870546213935
105176,0.12494743679413711
105195,0.08883824709088278
105196,0.1393618370988684
105197,0.06747769221439423
105203,0.09162206031616855
105223,0.10005802022504219
105227,0.09422231363922032
105228,0.0670040334145836
105230,0.10966299284382547
105231,0.12649371826351835
105239,0.08511086416173456
105242,0.10292476422209364
105244,0.08865036290433952
105245,0.1142524144104054
105248,0.05888734675440129
105249,0.0901705217791913
105266,0.12522292034405916
105271,0.12323484760913087
105276,0.11653656698292322
105282,0.11124957919272362
105292,0.08255659352109318
105297,0.05377380494920023
105332,0.12600169033950626
105333,0.07996586367091446
105343,0.07103144071301704
105344,0.0576386200599149
105345,0.11936201943165117
105357,0.09786549931804134
105359,0.08957569612378805
105366,0.08139199240558358
105367,0.0991554698453124
105370,0.04918002070265416
105377,0.09689531516794711
105390,0.08669837827619914
105399,0.06972930369333236
105403,0.0850792703170614
105404,0.08649696889375123
105414,0.07948389148076264
105417,0.09030763395771033
105425,0.1420369528856798
105452,0.07849036495654535
105454,0.10341847507074632
105456,0.11643158339262479
105470,0.1087582244027183
105471,0.06400317820142919
105483,0.08310028592901882
105493,0.11452905498903686
105508,0.13085008864346212
105514,0.11069792884177798
105515,0.0607086869062757
105528,0.13723099240054004
105529,0.07692491919767251
105531,0.07735844792621274
105532,0.08184108242696032
105558,0.05595332995909714
105574,0.09673335569149404
105578,0.06587380201750839
105584,0.1457642702708882
105595,0.11699180616330801
105617,0.104557387961191
105618,0.08680897286016367
105621,0.08310484687117288
105625,0.08759145896912172
105629,0.0908988610865198
105630,0.07210458940516774
105634,0.0670902981147954
105635,0.10443550658321894
105641,0.10533623251825794
105647,0.10574468222677132
105648,0.0853881276402373
105655,0.06879221640557748
105657,0.0722527563967733
105672,0.11134914202607633
105678,0.09195452643505943
105682,0.07689231595341717
105691,0.09960269517837507
105692,0.0886299255173456
105706,0.13039087987050646
105712,0.1061587646594252
105720,0.09480233619785677
105734,0.08429841324932463
105735,0.09781698011924557
105736,0.09104313079359375
105737,0.06961770998917992
105738,0.13451025108690112
105740,0.11561552858965972
105744,0.05852934913323592
105747,0.10652355882169237
105749,0.10900865601752932
105754,0.09669128880985783
105758,0.06641224782494376
105760,0.09408277978015896
105767,0.0880899023528265
105784,0.11323436132853475
105791,0.092683155542291
105802,0.08578289027732762
105807,0.13254825863946373
105809,0.07791091567658469
105816,0.10399594383515434
105817,0.05904030748748656
105824,0.13435506911574435
105832,0.10175878863309218
105856,0.077320242994533
105865,0.08741564826713256
105899,0.07999372570434171
105906,0.05847138604729539
105916,0.09550059907989161
105923,0.11522805460860697
105937,0.09371087839611894
105965,0.06927592576692188
105966,0.08674624927215453
105968,0.0722221416549076
105973,0.08693750909601532
105976,0.10946883272847419
105978,0.06543678383231075
105979,0.07791240007051971
105991,0.10139035149228035
105998,0.08733539361015102
105999,0.09647314226532064
106000,0.10583680516629139
106001,0.10770999757364398
106010,0.0856583359013189
106011,0.09559018493388205
106013,0.11993742702750915
106015,0.08399133661361796
106026,0.06860474109452809
106032,0.0734522645150997
106035,0.0970931411956084
106040,0.09085274871749642
106041,0.1282508497276227
106044,0.06441233726950142
106053,0.09980502586174811
106054,0.07125735714072169
106065,0.12616801665913582
106081,0.08181751035523317
106083,0.08802155022494128
106087,0.09711926466289394
106090,0.0989952027712663
106101,0.05271567831665825
106102,0.12492525922579963
106109,0.07830861101938598
106116,0.0762574143600115
106150,0.07787212611663331
106155,0.1604467679900724
106166,0.09003470238274164
106176,0.08810472215904715
106189,0.07164108434119841
106199,0.12771266004471288
106205,0.09155707247031483
106206,0.08380014134115668
106211,0.08483454401027754
106214,0.06524496590875233
106216,0.09298775884828177
106217,0.09743944096911539
106225,0.08133660236932005
106249,0.07280119562161476
106256,0.0802527019425147
106258,0.07873167139901847
106261,0.10287597819826169
106262,0.11620960072778228
106264,0.06254202569795145
106271,0.11147378897600055
106276,0.08472530441958699
106277,0.09431489888449165
106286,0.11211572049332741
106293,0.06708664786051892
106295,0.0750158197314228
106296,0.10335358357764424
106297,0.12628531880368962
106298,0.09433496076099518
106311,0.07971502175063203
106314,0.11537806286065888
106320,0.12442099904129467
106334,0.1059807693073026
106346,0.07501375393860273
106347,0.07981200960452138
106349,0.0889139464375391
106354,0.11144704168538092
106360,0.0565167824843259
106373,0.08953823925631847
106377,0.07545732915004923
106386,0.10750436613759905
106387,0.10728394288073152
106391,0.056101706461425975
106401,0.12474444185206256
106411,0.12075875068762536
106413,0.11721251532595084
106426,0.10164103689066568
106427,0.0798174342775372
106428,0.14407896214612478
106434,0.09621834682044014
106438,0.09807723074207073
106440,0.10117101860222262
106441,0.06515172015844864
106452,0.11874545208699112
106453,0.08172806273532734
106454,0.09039356943382754
106457,0.09856462960291086
106484,0.07578731236699025
106488,0.15164265140748856
106491,0.09023595000274287
106514,0.09032924991127897
106527,0.09683137103790534
106528,0.07597493052348671
106529,0.05399151061454694
106534,0.12028841708255221
106550,0.11102166134106871
106577,0.08212964154921525
106585,0.13007336818167753
106590,0.06293931372126112
106607,0.07957831863484631
106610,0.10622822666386345
106611,0.10024217429250061
106612,0.11890884159720258
106624,0.07097560234194683
106631,0.07564270792657722
106647,0.17571478156907722
106660,0.12813050521397035
106674,0.08692837256013107
106687,0.07452241301933282
106712,0.09259717131268855
106713,0.08105564108556601
106717,0.08359429441920922
106720,0.1000925097779685
106721,0.09814813461819684
106724,0.09334912467381432
106735,0.11048156874333216
106739,0.07927235002548341
106740,0.08525573664356124
106754,0.07634868336779674
106760,0.148429372523584
106761,0.10672980719785984
106784,0.0958298644339406
106787,0.08755345334624488
106797,0.07811310245742707
106798,0.07812006406091664
106802,0.12591655645577474
106803,0.10706814628989524
106804,0.15659940868633287
106805,0.08041362009673983
106810,0.1317926464943784
106812,0.09925722078297752
106813,0.06709386143081082
106817,0.07105751689195543
106822,0.09763127186827539
106823,0.08555358142653137
106827,0.06959061186685633
106841,0.07477759207529353
106851,0.08561662551692806
106852,0.0988464803262627
106853,0.1477594767376508
106854,0.15413270092728204
106861,0.09939307298592913
106873,0.12057796703049647
106877,0.07559734859837744
106878,0.08537706733579065
106881,0.10565107468921184
106900,0.08065803858443786
106906,0.07516678696317462
106907,0.08408558608643593
106914,0.1002628421361753
106916,0.08773078317078191
106924,0.07248552789991718
106931,0.08362954976062344
106936,0.10860236990864834
106937,0.08013862264071393
106938,0.08412839411346346
106939,0.11187208681339099
106943,0.07248489971427693
106944,0.07816841175220349
106967,0.11095654988696836
106980,0.09494350127587714
106986,0.06778399675442862
106987,0.08664707046122584
106990,0.06754246297348587
107013,0.05681361477739775
107023,0.09702686434119946
107033,0.06574444309729637
107037,0.10291669231318504
107048,0.10072334083001007
107071,0.10966749311344388
107081,0.06304290504269029
107113,0.08812173134595094
107130,0.06656788047696822
107131,0.08882996687478849
107145,0.0936336527545744
107156,0.09702693529085733
107219,0.07736583295637803
107222,0.1172823962287797
107223,0.19509342049810627
107232,0.12902106038495192
107245,0.10125685641371432
107246,0.06018100524427624
107247,0.06669970957673403
107256,0.07542841091335757
107259,0.07245909087309678
107260,0.050064047911556726
107279,0.1379911479895091
107280,0.07167771490472578
107281,0.0995536309129299
107285,0.09284331444356214
107329,0.11282049501770926
107337,0.07677291742459576
107349,0.07839917204507567
107350,0.09479148704302949
107351,0.06332432413012304
107359,0.14662574419481283
107391,0.10258002233188562
107394,0.11520658158617635
107395,0.06391446558768246
107406,0.11454465567760348
107416,0.11141183023805576
107417,0.08227211027785256
107418,0.0749164415346974
107419,0.07906198885433458
107444,0.08814025052990986
107445,0.1031039660865803
107446,0.09838569228273697
107460,0.0992673329229698
107470,0.10455944408445965
107475,0.07929318849589867
107520,0.08937483839678834
107526,0.0973041708493121
107527,0.06345484496493228
107530,0.07117970925946641
107532,0.13766426103286128
107534,0.1183332045360659
107535,0.08709761876483085
107554,0.11302354316966695
107556,0.0893553369383097
107559,0.09578662153135303
107561,0.06198411399629847
107564,0.07972909724649724
107566,0.09826994400821229
107571,0.0834560569326336
107590,0.1050609323009003
107602,0.09766168694960849
107625,0.12259999533519673
107626,0.13486289123857542
107635,0.08293807344849342
107636,0.07939471498710675
107645,0.10293779797640547
107652,0.1175712306942766
107655,0.06430881851518508
107668,0.06896503108173342
107670,0.07385574247639232
107677,0.05960158787664851
107680,0.11073608510646445
107683,0.08639457447306374
107684,0.07602862080148828
107691,0.08970007046643208
107692,0.11366199878206827
107703,0.12404699474716027
107709,0.0653229035037772
107710,0.07589180029580984
107721,0.0992630624148867
107725,0.12042639790442378
107727,0.13045777760361624
107739,0.09294675916506355
107740,0.10696261832012058
107741,0.09887408121633114
107747,0.0725270197965182
107765,0.13896463165834963
107768,0.07061085462030522
107775,0.0923122280280962
107782,0.11700776757971824
107790,0.07576882360365364
107801,0.08981339674574337
107807,0.06380881482895154
107811,0.11411765001076973
107817,0.13102962727081102
107826,0.08414795086446919
107838,0.09875020754345257
107839,0.08378671823317765
107843,0.07963160141662766
107847,0.06793476049022583
107849,0.10326471387792574
107850,0.09363033955613208
107867,0.11448989092907509
107871,0.10169434618725742
107908,0.09120246761659875
107913,0.125573375788481
107927,0.10596855645189496
107931,0.056052510109076505
107955,0.059506790679877165
107962,0.09389429876980133
107977,0.08020141093576909
107978,0.0889031902345131
107993,0.0768356450602577
108010,0.07979661175893978
108016,0.11133623669877565
108018,0.13174292572326146
108027,0.11038727770059445
108045,0.09971507365029754
108069,0.12525580246237786
108082,0.09719048283933872
108089,0.09364704001441154
108092,0.08442524984236825
108106,0.0754119609638055
108112,0.09397763703830665
108120,0.12074489501242998
108122,0.1560438250213616
108135,0.1255648873157429
108170,0.08096676074036896
108171,0.09375673373133823
108177,0.06509799679588966
108180,0.1118874828118639
108183,0.08600362179998866
108184,0.06712203511368729
108185,0.0938396901917642
108192,0.09826894536089725
108195,0.10843658134774709
108196,0.1250577727670985
108218,0.07814575074755271
108219,0.1310722390057309
108243,0.10833589269874645
108249,0.06583360846293564
108251,0.05179123469284824
